Day,Objective,"Campaign Name","Ad Set Name","Ad Name",Gender,Age,"Amount Spent (USD)",Reach,Impressions,"Unique Link Clicks","Unique Landing Page Views","Website Registrations Completed","App Installs","Unique Mobile App Registrations Completed","Mobile App Purchases","Reporting Starts","Reporting Ends"
2021-03-21,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,25-34,0.06,4,4,,,,,,,2021-03-21,2021-03-21
2021-03-21,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,55-64,0.12,3,4,,,,,,,2021-03-21,2021-03-21
2021-03-21,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,35-44,0.08,6,6,,,,,,,2021-03-21,2021-03-21
2021-03-21,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,45-54,0.03,1,1,1,1,,1,1,,2021-03-21,2021-03-21
2021-03-21,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Purple Chart",male,25-34,0.01,1,1,,,,,,,2021-03-21,2021-03-21
2021-03-21,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,0.18,7,7,,,,,,,2021-03-21,2021-03-21
2021-03-21,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Bue Chart",male,35-44,0.04,2,2,,,,,,,2021-03-21,2021-03-21
2021-03-21,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,0.44,26,26,,,,,,,2021-03-21,2021-03-21
2021-03-21,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,0.22,13,13,,,,,,,2021-03-21,2021-03-21
2021-03-21,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,35-44,0.13,6,6,1,1,,,,,2021-03-21,2021-03-21
2021-03-21,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Bue Chart",male,45-54,0,1,1,,,,,,,2021-03-21,2021-03-21
2021-03-21,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",female,55-64,0.05,2,2,,,,,,,2021-03-21,2021-03-21
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March A",male,25-34,0.15,25,26,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March A",male,35-44,0.05,5,5,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",female,45-54,0.21,6,6,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",female,25-34,0.45,13,13,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",unknown,35-44,0.09,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",male,25-34,1.04,55,55,2,2,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",male,45-54,1.9,33,33,2,1,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",female,35-44,0.65,15,15,1,1,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March A",male,45-54,0.07,4,4,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March A",male,55-64,0.01,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March A",female,45-54,0.04,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",unknown,25-34,0.02,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,45-54,0.08,5,5,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.13,10,11,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,35-44,0.03,3,3,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",female,45-54,0.37,3,4,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",female,25-34,0,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",female,55-64,0.01,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",female,25-34,0.39,11,11,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",male,35-44,1.61,71,71,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,25-34,0.25,18,18,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,25-34,0.04,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Purple Chart",male,45-54,0.16,4,4,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,55-64,0.1,3,3,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",unknown,45-54,0.22,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",unknown,65+,0.04,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,65+,0.08,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Purple Chart",male,55-64,0.14,4,4,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Purple Chart",male,35-44,0.04,3,3,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Purple Chart",male,25-34,0.03,3,3,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,45-54,0.02,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,0.01,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,0.28,15,15,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,25-34,0.03,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",female,35-44,0.05,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,65+,0.02,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,55-64,0.03,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,35-44,0,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",male,45-54,0.18,8,8,1,1,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",male,35-44,0.45,18,20,1,1,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",female,25-34,0.07,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",male,25-34,0.39,18,18,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",unknown,45-54,0.01,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",male,65+,0.06,3,3,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,45-54,0.22,10,10,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,35-44,0.15,10,11,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,55-64,0.28,7,8,1,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,65+,0.25,3,3,2,,,1,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.03,4,4,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,0.35,23,23,1,1,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,0.16,8,8,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,25-34,0.02,5,5,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",male,55-64,0.04,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,0.11,5,5,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,45-54,0.02,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,0.49,23,23,1,1,,1,1,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,1.24,80,80,1,1,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,1.09,63,63,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,35-44,0.37,15,15,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,45-54,0.03,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,45-54,0.03,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,35-44,0,3,3,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,25-34,0.05,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",female,45-54,0.03,2,2,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,65+,0.02,1,1,,,,,,,2021-03-20,2021-03-20
2021-03-20,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",unknown,35-44,0.01,1,1,,,,,,,2021-03-20,2021-03-20
